@relation aux
@attribute year {'98'}
@attribute gq {'HH_in_1970_definition_but_sampled_as_larger_unit','Institution','Other_group_quarters'}
@attribute gqtypeg {'College_dormitory','Correctional_institutions','Mental_institutions','Military','NA_(household)','Other_institutions','Other_non-instit_GQ_and_unknown','Rooming_house'}
@attribute farm {'Farm','Non-Farm'}
@attribute ownershg {'Owned_or_being_bought_(loan)','Rented'}
@attribute value numeric
@attribute rent numeric
@attribute ftotinc numeric
@attribute nfams {'1','2','3','4','5','6','7','8'}
@attribute ncouples {'0','1','2','3'}
@attribute nmothers {'0','1','2','3'}
@attribute nfathers {'0','1','2','3'}
@attribute momloc {'0','1','2','3','4','5','6','7','8','9','10'}
@attribute stepmom {'0','1','2','4','7'}
@attribute momrule {'0','1','2','3','5','6','7'}
@attribute poploc {'0','1','2','3','4','5','6','7','8','9'}
@attribute steppop {'0','1','2'}
@attribute poprule {'0','1','2','3','7'}
@attribute sploc {'0','1','2','3','4','5','6','7','8','10'}
@attribute sprule {'0','1','2','3','4','5'}
@attribute famsize {'1','2','3','4','5','6','7','8','9','10','11','12','13','14','21'}
@attribute nchild {'0','1','2','3','4','5','6','7','8','9'}
@attribute nchlt5 {'0','1','2','3'}
@attribute famunit {'1','2','3','4','5','7'}
@attribute eldch numeric
@attribute yngch numeric
@attribute nsibs {'0','1','2','3','4','5','6','7','8','9'}
@attribute relateg {'Child','Child-in-law','Grandchild','Head_Householder','Institutional_inmates','Other_non-relatives','Other_relatives','Parent','Parent-in-Law','Partner_friend_visitor','Sibling','Sibling-in-Law','Spouse'}
@attribute age numeric
@attribute sex {'Female','Male'}
@attribute raceg {'American_Indian','Black_Negro','Chinese','Japanese','Other_Asian_or_Pacific','Other_race_nec','White'}
@attribute marst {'Divorced','Married_spouse_absent','Married_spouse_present','Never_married_single','Separated','Widowed'}
@attribute chborn {'10_children','11','12_(12+_1960-1990)','1_child','2__children','3','4','5','6','7','8','9','No_children'}
@attribute school {'No_not_in_school','Yes_in_school'}
@attribute educrec {'1_to_3_years_of_college','4+_years_of_college','Grade_1-4','Grade_10','Grade_11','Grade_12','Grade_5-8','Grade_9','None_or_preschool'}
@attribute schltype {'Church-related_(1980)','Other_private_1980','Public_school'}
@attribute empstatg {'Employed','Not_in_labor_force','Unemployed'}
@attribute labforce {'No_not_in_labor_force','Yes_in_labor_force'}
@attribute occscore numeric
@attribute sei numeric
@attribute classwkg {'Self-employed','Works_for_wages_salary'}
@attribute wkswork2 {'1-13_weeks','14-26_weeks','27-39_weeks','40-47_weeks','48-49_weeks','50-52_weeks'}
@attribute hrswork2 {'1-14_hours','15-29_hours','30-34_hours','35-39_hours','40_hours','41-48_hours','49-59_hours','60+_hours'}
@attribute workedyr {'No','Yes'}
@attribute inctot numeric
@attribute incwage numeric
@attribute incbus numeric
@attribute incfarm numeric
@attribute incss numeric
@attribute incwelfr numeric
@attribute incother numeric
@attribute poverty numeric
@attribute migrat5g {'Abroad','Different_state','Same_house','Same_state_countydifferent_house','Same_state_different_county'}
@attribute movedin {'0','1','2','5','6','7','8'}
@attribute vetstat {'No_Service','Yes'}
@attribute class {'1','2'}
@data
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',77500,0,37150,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',27,'Female','White','Divorced','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',24,44,'Works_for_wages_salary','50-52_weeks','35-39_hours','Yes',7005,7005,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',42499,0,22120,'1','1','1','1','0','0','0','0','0','0','1','1','4','2','1','1',9,3,'0','Spouse',26,'Female','White','Married_spouse_present','2__children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',22,61,'Works_for_wages_salary','1-13_weeks','40_hours','Yes',215,215,0,0,0,0,0,299,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,450,14145,'1','1','1','1','0','0','0','0','0','0','1','1','4','2','2','1',3,1,'0','Spouse',22,'Female','White','Married_spouse_present','2__children','No_not_in_school','Grade_11','Public_school','Not_in_labor_force','No_not_in_labor_force',24,47,'Works_for_wages_salary','1-13_weeks','40_hours','Yes',3430,205,0,0,0,0,3225,191,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',112500,0,75000,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',59,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_9','Public_school','Employed','Yes_in_labor_force',41,72,'Works_for_wages_salary','48-49_weeks','40_hours','Yes',73010,13005,0,0,0,0,0,501,'Abroad','1','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',26250,0,8770,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',76,'Male','White','Married_spouse_present','No_children','No_not_in_school','Grade_1-4','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',6145,0,0,0,6145,0,0,199,'Same_house','7','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',175000,0,50330,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',16,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_10','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,7865,'1','0','2','0','0','0','0','0','0','0','0','0','5','1','0','1',38,38,'0','Parent',71,'Female','Other_Asian_or_Pacific','Widowed','2__children','No_not_in_school','Grade_5-8','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',3555,0,0,0,0,3555,0,90,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,36095,'1','1','0','0','0','0','0','0','0','0','1','1','2','0','0','1',99,99,'0','Spouse',39,'Female','White','Married_spouse_present','No_children','No_not_in_school','4+_years_of_college','Public_school','Employed','Yes_in_labor_force',22,61,'Works_for_wages_salary','27-39_weeks','40_hours','Yes',7685,7685,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,31245,'1','1','1','1','0','0','0','0','0','0','2','2','3','1','0','1',32,32,'0','Head_Householder',57,'Female','White','Married_spouse_present','6','No_not_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',22,18,'Works_for_wages_salary','27-39_weeks','40_hours','Yes',13375,13375,0,0,0,0,0,501,'Same_state_countydifferent_house','1','No_Service','2'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,450,13010,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',3,'Female','White','Never_married_single','No_children','Yes_in_school','None_or_preschool','Church-related_(1980)','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,222,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',85000,0,8415,'1','0','1','0','1','1','1','0','0','0','0','0','2','0','0','1',99,99,'0','Child',11,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,167,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,262,7485,'1','0','1','0','1','0','1','0','0','0','0','0','6','0','0','1',99,99,'4','Child',10,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,78,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,58640,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',19,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_9','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',25,0,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',77500,0,25510,'1','1','1','1','0','0','0','0','0','0','1','1','3','1','1','1',0,0,'0','Spouse',21,'Female','White','Married_spouse_present','1_child','No_not_in_school','1_to_3_years_of_college','Public_school','Not_in_labor_force','No_not_in_labor_force',41,68,'Works_for_wages_salary','14-26_weeks','40_hours','Yes',4505,4505,0,0,0,0,0,434,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,21820,'1','1','1','1','1','7','1','2','0','1','0','0','4','0','0','1',99,99,'1','Child',14,'Female','White','Never_married_single','No_children','Yes_in_school','Grade_5-8','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,295,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,185,5885,'1','0','1','0','1','0','1','0','0','0','0','0','5','0','0','1',99,99,'3','Child',3,'Female','White','Never_married_single','No_children','No_not_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,69,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',67500,0,24360,'1','1','1','1','0','0','0','0','0','0','1','1','7','5','0','1',18,9,'0','Spouse',37,'Female','Black_Negro','Married_spouse_present','5','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',29,48,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',10045,10045,0,0,0,0,0,215,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',37500,0,33410,'1','2','2','2','0','0','0','0','0','0','8','1','9','1','1','1',0,0,'0','Other_relatives',22,'Male','White','Married_spouse_present','No_children','No_not_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',23,23,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',6005,6005,0,0,0,0,0,221,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',85000,0,27520,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',64,'Male','White','Married_spouse_present','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',24965,0,0,0,5705,0,11755,501,'Same_house','6','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,25365,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',10,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Church-related_(1980)','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,291,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',52500,0,12070,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',4,'Male','Japanese','Never_married_single','No_children','Yes_in_school','None_or_preschool','Other_private_1980','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,139,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,325,8285,'1','1','1','1','2','0','1','1','0','1','0','0','11','0','0','1',99,99,'7','Child',3,'Female','White','Never_married_single','No_children','No_not_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,59,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',175000,0,20675,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',18,'Male','Chinese','Never_married_single','No_children','Yes_in_school','Grade_11','Public_school','Employed','Yes_in_labor_force',22,18,'Works_for_wages_salary','40-47_weeks','15-29_hours','Yes',3280,3155,0,0,0,0,0,232,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',85000,0,18210,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',0,'Female','White','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,310,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,36125,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',19,'Female','White','Never_married_single','No_children','Yes_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',11,16,'Works_for_wages_salary','50-52_weeks','15-29_hours','Yes',7510,3005,0,0,4505,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,262,3605,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',55,'Female','White','Separated','5','No_not_in_school','Grade_5-8','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',3605,0,0,0,0,3605,0,95,'Same_house','1','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,185,15015,'1','1','0','0','0','0','0','0','0','0','0','0','4','0','0','1',99,99,'2','Sibling',24,'Male','White','Never_married_single','No_children','No_not_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',27,18,'Works_for_wages_salary','50-52_weeks','41-48_hours','Yes',5005,5005,0,0,0,0,0,200,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,33115,'1','1','1','1','2','0','1','1','0','1','0','0','5','0','0','1',99,99,'2','Child',21,'Female','White','Never_married_single','No_children','Yes_in_school','1_to_3_years_of_college','Public_school','Unemployed','Yes_in_labor_force',11,16,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,365,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,262,22435,'1','1','1','1','2','0','1','1','0','1','0','0','10','0','0','1',99,99,'6','Child',11,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,153,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',175000,0,33620,'1','1','1','1','1','0','1','2','0','1','0','0','3','0','0','1',99,99,'0','Child',0,'Female','White','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,155,6705,'3','1','1','1','0','0','0','0','0','0','1','1','6','4','3','1',5,0,'0','Spouse',24,'Female','White','Married_spouse_present','4','No_not_in_school','Grade_9','Public_school','Employed','Yes_in_labor_force',18,8,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,69,'Abroad','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,38905,'1','1','1','1','0','0','0','0','0','0','1','1','4','2','0','1',13,11,'0','Spouse',35,'Female','White','Married_spouse_present','2__children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',22,61,'Works_for_wages_salary','40-47_weeks','40_hours','Yes',7945,7945,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',112500,0,37720,'1','1','1','1','2','0','1','1','0','1','0','0','7','0','0','1',99,99,'4','Child',19,'Female','White','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',24,47,'Works_for_wages_salary','14-26_weeks','40_hours','Yes',3205,3205,0,0,0,0,0,319,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,212,18010,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',10,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,243,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,375,3380,'2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',24,'Female','White','Never_married_single','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',16,45,'Works_for_wages_salary','14-26_weeks','49-59_hours','Yes',3380,3345,0,0,0,0,35,89,'Same_house','1','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,450,4005,'1','0','1','0','1','0','1','0','0','0','0','0','5','0','0','1',99,99,'3','Child',15,'Female','Black_Negro','Separated','No_children','Yes_in_school','Grade_9','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',0,999999,999999,999999,0,0,0,47,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,27950,'1','1','0','0','0','0','0','0','0','0','1','1','2','0','0','1',99,99,'0','Spouse',64,'Female','White','Married_spouse_present','2__children','No_not_in_school','1_to_3_years_of_college','Public_school','Not_in_labor_force','No_not_in_labor_force',24,47,'Self-employed','40-47_weeks','40_hours','Yes',8260,0,1755,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',77500,0,37620,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',21,'Male','White','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Unemployed','Yes_in_labor_force',23,18,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',9905,9905,0,0,0,0,0,492,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,32090,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',9,'Male','White','Never_married_single','No_children','Yes_in_school','Grade_1-4','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,434,'Same_state_countydifferent_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',95000,0,27820,'1','1','1','1','0','0','0','0','0','0','1','1','4','2','0','1',17,14,'0','Spouse',40,'Female','White','Married_spouse_present','2__children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',11,11,'Works_for_wages_salary','27-39_weeks','15-29_hours','Yes',3005,3005,0,0,0,0,0,376,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',77500,0,19610,'1','1','1','1','0','0','0','0','0','0','1','1','3','1','0','1',16,16,'0','Spouse',37,'Female','White','Married_spouse_present','1_child','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',0,0,0,0,0,0,0,334,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,237,0,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',0,'Male','White','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,1,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',72500,0,24945,'1','1','1','0','0','0','0','0','0','0','0','0','3','1','0','1',55,55,'0','Parent-in-Law',90,'Female','White','Widowed','8','No_not_in_school','Grade_5-8','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',4820,0,0,0,2375,2445,0,437,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,34520,'1','1','1','1','2','0','1','1','0','1','0','0','3','0','0','1',99,99,'0','Child',19,'Male','White','Never_married_single','No_children','Yes_in_school','1_to_3_years_of_college','Public_school','Not_in_labor_force','No_not_in_labor_force',20,8,'Works_for_wages_salary','1-13_weeks','40_hours','Yes',1505,1505,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',112500,0,26510,'1','0','0','1','0','0','0','0','0','0','0','0','5','4','0','1',18,11,'0','Head_Householder',43,'Male','White','Separated','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',41,68,'Works_for_wages_salary','50-52_weeks','41-48_hours','Yes',25005,25005,0,0,0,0,0,305,'Same_house','6','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,4410,'1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1',99,99,'0','Head_Householder',71,'Female','White','Widowed','7','No_not_in_school','Grade_5-8','Public_school','Not_in_labor_force','No_not_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','No',4410,0,0,0,3605,805,0,126,'Same_state_countydifferent_house','2','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',137500,0,50010,'1','1','0','0','0','0','0','0','0','0','2','1','2','0','0','1',99,99,'0','Head_Householder',37,'Male','White','Married_spouse_present','No_children','No_not_in_school','1_to_3_years_of_college','Public_school','Employed','Yes_in_labor_force',48,87,'Works_for_wages_salary','50-52_weeks','60+_hours','Yes',35005,35005,0,0,0,0,0,501,'Same_house','1','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,212,30010,'1','0','0','0','0','0','0','0','0','0','0','0','2','0','0','1',99,99,'1','Head_Householder',40,'Male','Other_race_nec','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',20,8,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',15005,15005,0,0,0,0,0,501,'Same_house','1','Yes','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',57500,0,21485,'1','1','1','1','0','0','0','0','0','0','1','1','5','3','0','1',19,9,'0','Spouse',39,'Female','White','Married_spouse_present','4','No_not_in_school','Grade_11','Public_school','Employed','Yes_in_labor_force',22,51,'Works_for_wages_salary','40-47_weeks','40_hours','Yes',6340,5905,0,0,435,0,0,241,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,75,18215,'1','1','1','1','0','0','0','0','0','0','2','1','3','1','0','1',24,24,'0','Head_Householder',66,'Male','Black_Negro','Married_spouse_present','No_children','No_not_in_school','Grade_5-8','Public_school','Not_in_labor_force','No_not_in_labor_force',20,9,'Works_for_wages_salary','50-52_weeks','40_hours','No',9210,0,0,0,5005,0,4205,319,'Same_house','7','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',2e+05,0,75000,'1','1','1','1','2','0','1','1','0','1','0','0','4','0','0','1',99,99,'1','Child',19,'Male','White','Never_married_single','No_children','No_not_in_school','Grade_12','Public_school','Not_in_labor_force','No_not_in_labor_force',24,47,'Works_for_wages_salary','1-13_weeks','40_hours','Yes',2505,2505,0,0,0,0,0,501,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Rented',999999,450,6155,'1','1','1','1','1','0','1','2','0','1','0','0','5','0','0','1',99,99,'2','Child',5,'Male','Other_race_nec','Never_married_single','No_children','Yes_in_school','None_or_preschool','Public_school','Employed','Yes_in_labor_force',0,0,'Works_for_wages_salary','50-52_weeks','40_hours','Yes',999999,999999,999999,999999,99999,99999,99999,71,'Same_house','0','No_Service','1'
'98','HH_in_1970_definition_but_sampled_as_larger_unit','NA_(household)','Non-Farm','Owned_or_being_bought_(loan)',999999,0,6760,'1','0','1','0','0','0','0','0','0','0','0','0','2','1','0','1',24,24,'0','Parent',59,'Female','White','Widowed','5','No_not_in_school','Grade_12','Public_school','Employed','Yes_in_labor_force',6,7,'Works_for_wages_salary','40-47_weeks','15-29_hours','Yes',3755,2405,0,0,0,0,945,138,'Same_house','0','No_Service','1'
